alpha,expectedWelfare,expectedPayment,expectedRevenue,ros
2.955000,45.909965,59.161228,-13.251263,0.776014
2.960000,45.923771,59.202059,-13.278288,0.775712
2.965000,45.937507,59.242753,-13.305245,0.775411
2.970000,45.951174,59.283309,-13.332135,0.775111
2.975000,45.964772,59.323729,-13.358957,0.774813
2.980000,45.978302,59.364014,-13.385712,0.774515
2.985000,45.991764,59.404164,-13.412400,0.774218
2.990000,46.005158,59.444179,-13.439021,0.773922
2.995000,46.018485,59.484061,-13.465575,0.773627
3.000000,46.031746,59.523810,-13.492063,0.773333
3.005000,46.044941,59.563426,-13.518485,0.773040
3.010000,46.058069,59.602911,-13.544842,0.772749
3.015000,46.071133,59.642265,-13.571132,0.772458
3.020000,46.084132,59.681488,-13.597357,0.772168
3.025000,46.097066,59.720582,-13.623516,0.771879
3.030000,46.109936,59.759547,-13.649611,0.771591
3.035000,46.122743,59.798384,-13.675641,0.771304
3.040000,46.135487,59.837093,-13.701606,0.771018
3.045000,46.148168,59.875674,-13.727507,0.770733
3.050000,46.160786,59.914130,-13.753343,0.770449
3.055000,46.173343,59.952459,-13.779116,0.770166
3.060000,46.185838,59.990663,-13.804825,0.769884
3.065000,46.198272,60.028742,-13.830470,0.769603
3.070000,46.210646,60.066698,-13.856052,0.769322
3.075000,46.222959,60.104530,-13.881571,0.769043
3.080000,46.235212,60.142239,-13.907027,0.768764
3.085000,46.247406,60.179826,-13.932420,0.768487
3.090000,46.259540,60.217291,-13.957751,0.768210
3.095000,46.271616,60.254635,-13.983019,0.767935
3.100000,46.283633,60.291859,-14.008226,0.767660
3.105000,46.295592,60.328963,-14.033370,0.767386
3.110000,46.307494,60.365947,-14.058453,0.767113
3.115000,46.319339,60.402813,-14.083474,0.766841
3.120000,46.331126,60.439560,-14.108434,0.766570
3.125000,46.342857,60.476190,-14.133333,0.766299
3.130000,46.354532,60.512703,-14.158172,0.766030
3.135000,46.366151,60.549100,-14.182949,0.765761
3.140000,46.377715,60.585381,-14.207666,0.765493
3.145000,46.389223,60.621546,-14.232323,0.765227
3.150000,46.400677,60.657596,-14.256920,0.764961
3.155000,46.412076,60.693533,-14.281457,0.764696
3.160000,46.423421,60.729355,-14.305934,0.764431
3.165000,46.434713,60.765064,-14.330352,0.764168
3.170000,46.445951,60.800661,-14.354710,0.763905
3.175000,46.457136,60.836145,-14.379010,0.763644
3.180000,46.468268,60.871518,-14.403250,0.763383
3.185000,46.479348,60.906780,-14.427432,0.763123
3.190000,46.490376,60.941932,-14.451556,0.762864
3.195000,46.501352,60.976973,-14.475621,0.762605
3.200000,46.512277,61.011905,-14.499628,0.762348
3.205000,46.523150,61.046728,-14.523577,0.762091
3.210000,46.533973,61.081442,-14.547469,0.761835
3.215000,46.544746,61.116048,-14.571303,0.761580
3.220000,46.555468,61.150547,-14.595079,0.761325
3.225000,46.566140,61.184939,-14.618799,0.761072
3.230000,46.576763,61.219225,-14.642461,0.760819
3.235000,46.587337,61.253404,-14.666067,0.760567
3.240000,46.597862,61.287478,-14.689616,0.760316
3.245000,46.608338,61.321447,-14.713109,0.760066
3.250000,46.618766,61.355311,-14.736546,0.759816
3.255000,46.629146,61.389072,-14.759926,0.759568
3.260000,46.639478,61.422729,-14.783251,0.759320
3.265000,46.649762,61.456282,-14.806520,0.759072
3.270000,46.660000,61.489734,-14.829733,0.758826
3.275000,46.670191,61.523083,-14.852892,0.758580
3.280000,46.680335,61.556330,-14.875995,0.758335
3.285000,46.690433,61.589476,-14.899043,0.758091
3.290000,46.700485,61.622521,-14.922037,0.757848
3.295000,46.710491,61.655466,-14.944976,0.757605
3.300000,46.720451,61.688312,-14.967860,0.757363
3.305000,46.730367,61.721058,-14.990691,0.757122
3.310000,46.740237,61.753705,-15.013467,0.756882
3.315000,46.750063,61.786253,-15.036190,0.756642
3.320000,46.759845,61.818703,-15.058858,0.756403
3.325000,46.769582,61.851056,-15.081474,0.756165
3.330000,46.779276,61.883312,-15.104036,0.755927
3.335000,46.788926,61.915471,-15.126545,0.755690
3.340000,46.798533,61.947534,-15.149001,0.755454
3.345000,46.808097,61.979500,-15.171404,0.755219
3.350000,46.817618,62.011372,-15.193754,0.754984
3.355000,46.827096,62.043148,-15.216052,0.754750
3.360000,46.836532,62.074830,-15.238298,0.754517
3.365000,46.845926,62.106418,-15.260491,0.754285
3.370000,46.855279,62.137912,-15.282633,0.754053
3.375000,46.864589,62.169312,-15.304723,0.753822
3.380000,46.873859,62.200620,-15.326761,0.753592
3.385000,46.883087,62.231835,-15.348748,0.753362
3.390000,46.892275,62.262958,-15.370683,0.753133
3.395000,46.901422,62.293990,-15.392568,0.752904
3.400000,46.910529,62.324930,-15.414401,0.752677
3.405000,46.919596,62.355779,-15.436184,0.752450
3.410000,46.928622,62.386538,-15.457916,0.752224
3.415000,46.937610,62.417207,-15.479597,0.751998
3.420000,46.946557,62.447786,-15.501229,0.751773
3.425000,46.955466,62.478276,-15.522810,0.751549
3.430000,46.964336,62.508677,-15.544341,0.751325
3.435000,46.973167,62.538989,-15.565823,0.751102
3.440000,46.981959,62.569214,-15.587254,0.750880
3.445000,46.990714,62.599350,-15.608637,0.750658
3.450000,46.999430,62.629400,-15.629970,0.750437
3.455000,47.008108,62.659362,-15.651254,0.750217
3.460000,47.016749,62.689238,-15.672488,0.749997
3.465000,47.025353,62.719027,-15.693674,0.749778
3.470000,47.033919,62.748731,-15.714812,0.749560
3.475000,47.042448,62.778349,-15.735900,0.749342
3.480000,47.050941,62.807882,-15.756941,0.749125
3.485000,47.059397,62.837330,-15.777933,0.748908
3.490000,47.067817,62.866694,-15.798877,0.748692
3.495000,47.076200,62.895974,-15.819773,0.748477
3.500000,47.084548,62.925170,-15.840622,0.748263
3.505000,47.092860,62.954283,-15.861423,0.748049
3.510000,47.101137,62.983313,-15.882176,0.747835
3.515000,47.109378,63.012260,-15.902882,0.747622
3.520000,47.117584,63.041126,-15.923541,0.747410
3.525000,47.125755,63.069909,-15.944153,0.747199
3.530000,47.133892,63.098611,-15.964719,0.746988
3.535000,47.141994,63.127231,-15.985237,0.746777
3.540000,47.150062,63.155771,-16.005709,0.746568
3.545000,47.158095,63.184230,-16.026135,0.746359
3.550000,47.166095,63.212609,-16.046514,0.746150
3.555000,47.174061,63.240908,-16.066847,0.745942
3.560000,47.181994,63.269128,-16.087134,0.745735
3.565000,47.189893,63.297268,-16.107376,0.745528
3.570000,47.197759,63.325330,-16.127571,0.745322
3.575000,47.205592,63.353313,-16.147722,0.745116
3.580000,47.213392,63.381218,-16.167827,0.744911
3.585000,47.221159,63.409046,-16.187886,0.744707
3.590000,47.228894,63.436795,-16.207901,0.744503
3.595000,47.236597,63.464468,-16.227871,0.744300
3.600000,47.244268,63.492063,-16.247795,0.744097
3.605000,47.251907,63.519583,-16.267676,0.743895
3.610000,47.259514,63.547025,-16.287511,0.743694
3.615000,47.267090,63.574392,-16.307303,0.743493
3.620000,47.274634,63.601684,-16.327050,0.743292
3.625000,47.282147,63.628900,-16.346753,0.743092
3.630000,47.289629,63.656041,-16.366412,0.742893
3.635000,47.297080,63.683107,-16.386027,0.742694
3.640000,47.304501,63.710099,-16.405599,0.742496
3.645000,47.311891,63.737017,-16.425127,0.742298
3.650000,47.319250,63.763862,-16.444611,0.742101
3.655000,47.326580,63.790633,-16.464053,0.741905
3.660000,47.333879,63.817330,-16.483451,0.741709
3.665000,47.341149,63.843955,-16.502806,0.741513
3.670000,47.348389,63.870507,-16.522119,0.741319
3.675000,47.355599,63.896987,-16.541388,0.741124
3.680000,47.362780,63.923395,-16.560615,0.740930
3.685000,47.369932,63.949732,-16.579800,0.740737
3.690000,47.377055,63.975997,-16.598942,0.740544
3.695000,47.384149,64.002191,-16.618042,0.740352
3.700000,47.391214,64.028314,-16.637100,0.740160
3.705000,47.398250,64.054367,-16.656117,0.739969
3.710000,47.405258,64.080349,-16.675091,0.739778
3.715000,47.412238,64.106262,-16.694024,0.739588
3.720000,47.419190,64.132104,-16.712915,0.739399
3.725000,47.426113,64.157878,-16.731765,0.739210
3.730000,47.433009,64.183582,-16.750573,0.739021
3.735000,47.439877,64.209218,-16.769340,0.738833
3.740000,47.446718,64.234785,-16.788067,0.738645
3.745000,47.453531,64.260284,-16.806752,0.738458
3.750000,47.460317,64.285714,-16.825397,0.738272
3.755000,47.467076,64.311077,-16.844001,0.738086
3.760000,47.473808,64.336373,-16.862564,0.737900
3.765000,47.480514,64.361601,-16.881088,0.737715
3.770000,47.487192,64.386763,-16.899570,0.737530
3.775000,47.493844,64.411857,-16.918013,0.737346
3.780000,47.500470,64.436886,-16.936416,0.737163
3.785000,47.507069,64.461848,-16.954779,0.736980
3.790000,47.513643,64.486745,-16.973102,0.736797
3.795000,47.520190,64.511575,-16.991385,0.736615
3.800000,47.526712,64.536341,-17.009629,0.736433
3.805000,47.533207,64.561041,-17.027834,0.736252
3.810000,47.539678,64.585677,-17.045999,0.736072
3.815000,47.546122,64.610248,-17.064125,0.735891
3.820000,47.552542,64.634754,-17.082212,0.735712
3.825000,47.558936,64.659197,-17.100261,0.735532
3.830000,47.565306,64.683576,-17.118270,0.735354
3.835000,47.571650,64.707891,-17.136241,0.735175
3.840000,47.577970,64.732143,-17.154173,0.734998
3.845000,47.584265,64.756332,-17.172067,0.734820
3.850000,47.590536,64.780458,-17.189922,0.734643
3.855000,47.596782,64.804521,-17.207739,0.734467
3.860000,47.603004,64.828522,-17.225518,0.734291
3.865000,47.609202,64.852461,-17.243260,0.734116
3.870000,47.615375,64.876338,-17.260963,0.733941
3.875000,47.621525,64.900154,-17.278628,0.733766
3.880000,47.627651,64.923908,-17.296256,0.733592
3.885000,47.633754,64.947601,-17.313847,0.733418
3.890000,47.639833,64.971233,-17.331400,0.733245
3.895000,47.645888,64.994804,-17.348916,0.733072
3.900000,47.651921,65.018315,-17.366394,0.732900
3.905000,47.657930,65.041766,-17.383836,0.732728
3.910000,47.663916,65.065156,-17.401240,0.732557
3.915000,47.669879,65.088488,-17.418608,0.732386
3.920000,47.675820,65.111759,-17.435939,0.732215
3.925000,47.681737,65.134971,-17.453234,0.732045
3.930000,47.687632,65.158124,-17.470492,0.731875
3.935000,47.693505,65.181219,-17.487713,0.731706
3.940000,47.699355,65.204254,-17.504899,0.731537
3.945000,47.705184,65.227232,-17.522048,0.731369
3.950000,47.710990,65.250151,-17.539161,0.731201
3.955000,47.716774,65.273012,-17.556238,0.731034
3.960000,47.722536,65.295815,-17.573280,0.730867
3.965000,47.728276,65.318561,-17.590285,0.730700
3.970000,47.733995,65.341250,-17.607255,0.730534
3.975000,47.739692,65.363881,-17.624190,0.730368
3.980000,47.745367,65.386456,-17.641089,0.730203
3.985000,47.751021,65.408974,-17.657953,0.730038
3.990000,47.756654,65.431436,-17.674781,0.729873
3.995000,47.762266,65.453841,-17.691575,0.729709
4.000000,47.767857,65.476190,-17.708333,0.729545
4.005000,47.773427,65.498484,-17.725057,0.729382
4.010000,47.778976,65.520722,-17.741746,0.729219
4.015000,47.784505,65.542905,-17.758400,0.729057
4.020000,47.790012,65.565032,-17.775020,0.728895
4.025000,47.795500,65.587104,-17.791605,0.728733
4.030000,47.800966,65.609122,-17.808156,0.728572
4.035000,47.806413,65.631085,-17.824672,0.728411
4.040000,47.811839,65.652994,-17.841155,0.728251
4.045000,47.817245,65.674848,-17.857603,0.728091
4.050000,47.822632,65.696649,-17.874017,0.727931
4.055000,47.827998,65.718396,-17.890398,0.727772
4.060000,47.833344,65.740089,-17.906745,0.727613
4.065000,47.838671,65.761729,-17.923058,0.727455
4.070000,47.843978,65.783316,-17.939338,0.727297
4.075000,47.849266,65.804850,-17.955584,0.727139
4.080000,47.854534,65.826331,-17.971797,0.726982
4.085000,47.859783,65.847759,-17.987976,0.726825
4.090000,47.865012,65.869135,-18.004123,0.726668
4.095000,47.870223,65.890459,-18.020236,0.726512
4.100000,47.875414,65.911731,-18.036316,0.726357
4.105000,47.880587,65.932951,-18.052364,0.726201
4.110000,47.885740,65.954119,-18.068379,0.726046
4.115000,47.890875,65.975236,-18.084361,0.725892
4.120000,47.895991,65.996301,-18.100310,0.725738
4.125000,47.901089,66.017316,-18.116227,0.725584
4.130000,47.906168,66.038280,-18.132112,0.725430
4.135000,47.911228,66.059193,-18.147964,0.725277
4.140000,47.916271,66.080055,-18.163784,0.725125
4.145000,47.921295,66.100867,-18.179573,0.724972
4.150000,47.926301,66.121629,-18.195329,0.724820
4.155000,47.931289,66.142341,-18.211053,0.724669
4.160000,47.936258,66.163004,-18.226745,0.724518
4.165000,47.941210,66.183616,-18.242406,0.724367
4.170000,47.946145,66.204180,-18.258035,0.724216
4.175000,47.951061,66.224693,-18.273632,0.724066
4.180000,47.955960,66.245158,-18.289198,0.723916
4.185000,47.960841,66.265574,-18.304733,0.723767
4.190000,47.965705,66.285942,-18.320237,0.723618
4.195000,47.970551,66.306260,-18.335709,0.723469
4.200000,47.975381,66.326531,-18.351150,0.723321
4.205000,47.980193,66.346753,-18.366560,0.723173
4.210000,47.984987,66.366927,-18.381939,0.723026
4.215000,47.989765,66.387053,-18.397288,0.722878
4.220000,47.994526,66.407132,-18.412606,0.722732
4.225000,47.999270,66.427163,-18.427893,0.722585
4.230000,48.003997,66.447146,-18.443149,0.722439
4.235000,48.008707,66.467083,-18.458376,0.722293
4.240000,48.013401,66.486972,-18.473571,0.722148
4.245000,48.018078,66.506815,-18.488737,0.722002
4.250000,48.022739,66.526611,-18.503872,0.721858
4.255000,48.027383,66.546360,-18.518977,0.721713
4.260000,48.032011,66.566063,-18.534053,0.721569
4.265000,48.036622,66.585720,-18.549098,0.721425
4.270000,48.041217,66.605331,-18.564113,0.721282
4.275000,48.045797,66.624896,-18.579099,0.721139
4.280000,48.050360,66.644415,-18.594055,0.720996
4.285000,48.054907,66.663888,-18.608981,0.720854
4.290000,48.059439,66.683317,-18.623878,0.720712
4.295000,48.063954,66.702700,-18.638746,0.720570
4.300000,48.068454,66.722038,-18.653584,0.720428
4.305000,48.072938,66.741331,-18.668393,0.720287
4.310000,48.077407,66.760579,-18.683172,0.720147
4.315000,48.081860,66.779783,-18.697923,0.720006
4.320000,48.086297,66.798942,-18.712645,0.719866
4.325000,48.090719,66.818057,-18.727337,0.719726
4.330000,48.095126,66.837127,-18.742001,0.719587
4.335000,48.099518,66.856154,-18.756636,0.719448
4.340000,48.103894,66.875137,-18.771243,0.719309
4.345000,48.108256,66.894076,-18.785821,0.719171
4.350000,48.112602,66.912972,-18.800370,0.719033
4.355000,48.116934,66.931824,-18.814891,0.718895
4.360000,48.121250,66.950633,-18.829383,0.718757
4.365000,48.125552,66.969399,-18.843848,0.718620
4.370000,48.129839,66.988122,-18.858284,0.718483
4.375000,48.134111,67.006803,-18.872692,0.718347
4.380000,48.138368,67.025440,-18.887072,0.718210
4.385000,48.142611,67.044035,-18.901424,0.718074
4.390000,48.146840,67.062588,-18.915748,0.717939
4.395000,48.151054,67.081099,-18.930045,0.717804
4.400000,48.155254,67.099567,-18.944313,0.717669
4.405000,48.159439,67.117994,-18.958554,0.717534
4.410000,48.163611,67.136378,-18.972768,0.717400
4.415000,48.167768,67.154721,-18.986954,0.717266
4.420000,48.171911,67.173023,-19.001112,0.717132
4.425000,48.176040,67.191283,-19.015244,0.716998
4.430000,48.180155,67.209502,-19.029348,0.716865
4.435000,48.184256,67.227680,-19.043425,0.716732
4.440000,48.188343,67.245817,-19.057474,0.716600
4.445000,48.192416,67.263913,-19.071497,0.716468
4.450000,48.196476,67.281969,-19.085493,0.716336
4.455000,48.200522,67.299984,-19.099462,0.716204
4.460000,48.204554,67.317959,-19.113404,0.716073
4.465000,48.208573,67.335893,-19.127320,0.715942
4.470000,48.212579,67.353787,-19.141208,0.715811
4.475000,48.216571,67.371641,-19.155071,0.715681
4.480000,48.220549,67.389456,-19.168906,0.715550
4.485000,48.224515,67.407230,-19.182716,0.715421
4.490000,48.228467,67.424966,-19.196499,0.715291
4.495000,48.232406,67.442661,-19.210255,0.715162
4.500000,48.236332,67.460317,-19.223986,0.715033
4.505000,48.240244,67.477935,-19.237690,0.714904
4.510000,48.244144,67.495513,-19.251369,0.714776
4.515000,48.248031,67.513052,-19.265021,0.714647
4.520000,48.251905,67.530552,-19.278647,0.714520
4.525000,48.255766,67.548014,-19.292248,0.714392
4.530000,48.259614,67.565437,-19.305823,0.714265
4.535000,48.263450,67.582821,-19.319372,0.714138
4.540000,48.267273,67.600168,-19.332895,0.714011
4.545000,48.271083,67.617476,-19.346393,0.713885
4.550000,48.274881,67.634746,-19.359866,0.713759
4.555000,48.278666,67.651978,-19.373313,0.713633
4.560000,48.282439,67.669173,-19.386734,0.713507
4.565000,48.286199,67.686330,-19.400131,0.713382
4.570000,48.289947,67.703449,-19.413502,0.713257
4.575000,48.293683,67.720531,-19.426848,0.713132
4.580000,48.297406,67.737575,-19.440169,0.713008
4.585000,48.301118,67.754583,-19.453465,0.712883
4.590000,48.304817,67.771553,-19.466736,0.712759
4.595000,48.308504,67.788486,-19.479982,0.712636
4.600000,48.312179,67.805383,-19.493204,0.712512
4.605000,48.315843,67.822243,-19.506400,0.712389
4.610000,48.319494,67.839066,-19.519572,0.712266
4.615000,48.323133,67.855853,-19.532720,0.712144
4.620000,48.326761,67.872604,-19.545843,0.712022
4.625000,48.330377,67.889318,-19.558941,0.711900
4.630000,48.333981,67.905996,-19.572015,0.711778
4.635000,48.337573,67.922638,-19.585065,0.711656
4.640000,48.341154,67.939245,-19.598090,0.711535
4.645000,48.344724,67.955815,-19.611092,0.711414
4.650000,48.348281,67.972350,-19.624069,0.711293
4.655000,48.351828,67.988850,-19.637022,0.711173
4.660000,48.355363,68.005314,-19.649951,0.711053
4.665000,48.358886,68.021742,-19.662856,0.710933
4.670000,48.362399,68.038136,-19.675737,0.710813
4.675000,48.365900,68.054495,-19.688595,0.710694
4.680000,48.369389,68.070818,-19.701429,0.710575
4.685000,48.372868,68.087107,-19.714239,0.710456
4.690000,48.376336,68.103361,-19.727025,0.710337
4.695000,48.379792,68.119580,-19.739788,0.710219
4.700000,48.383237,68.135765,-19.752528,0.710100
4.705000,48.386672,68.151915,-19.765244,0.709983
4.710000,48.390095,68.168032,-19.777936,0.709865
4.715000,48.393508,68.184114,-19.790606,0.709748
4.720000,48.396910,68.200161,-19.803252,0.709630
4.725000,48.400301,68.216175,-19.815875,0.709514
4.730000,48.403681,68.232155,-19.828474,0.709397
4.735000,48.407051,68.248102,-19.841051,0.709281
4.740000,48.410409,68.264014,-19.853605,0.709164
4.745000,48.413758,68.279894,-19.866136,0.709049
4.750000,48.417095,68.295739,-19.878644,0.708933
4.755000,48.420423,68.311552,-19.891129,0.708817
4.760000,48.423739,68.327331,-19.903592,0.708702
4.765000,48.427046,68.343077,-19.916031,0.708587
4.770000,48.430341,68.358790,-19.928449,0.708473
4.775000,48.433627,68.374470,-19.940843,0.708358
4.780000,48.436902,68.390118,-19.953215,0.708244
4.785000,48.440167,68.405732,-19.965565,0.708130
4.790000,48.443422,68.421314,-19.977892,0.708017
4.795000,48.446666,68.436864,-19.990197,0.707903
4.800000,48.449901,68.452381,-20.002480,0.707790
4.805000,48.453125,68.467866,-20.014741,0.707677
4.810000,48.456339,68.483318,-20.026979,0.707564
4.815000,48.459544,68.498739,-20.039195,0.707452
4.820000,48.462738,68.514128,-20.051390,0.707339
4.825000,48.465922,68.529484,-20.063562,0.707227
4.830000,48.469097,68.544809,-20.075712,0.707115
4.835000,48.472262,68.560102,-20.087841,0.707004
4.840000,48.475416,68.575364,-20.099948,0.706893
4.845000,48.478561,68.590594,-20.112033,0.706781
4.850000,48.481697,68.605793,-20.124096,0.706671
4.855000,48.484823,68.620960,-20.136138,0.706560
4.860000,48.487939,68.636096,-20.148158,0.706450
4.865000,48.491045,68.651201,-20.160156,0.706339
4.870000,48.494142,68.666276,-20.172134,0.706229
4.875000,48.497229,68.681319,-20.184089,0.706120
4.880000,48.500307,68.696331,-20.196024,0.706010
4.885000,48.503376,68.711313,-20.207937,0.705901
4.890000,48.506435,68.726264,-20.219829,0.705792
4.895000,48.509484,68.741184,-20.231700,0.705683
4.900000,48.512525,68.756074,-20.243549,0.705574
4.905000,48.515556,68.770933,-20.255378,0.705466
